student_id,department,faculty,domicile,status,gender,age,application_date
STU00884,Veterinary Medicine,Clinical Medicine,Home,Rejected,Female,22.0,2023-05-17 06:00:18.015012
STU00885,ENGINEERING,Engineering,Home,Enrolled,Male,18.0,
STU00886,Geography,Social Sciences,International,Enrolled,Male,21.0,2023-05-17 12:39:01.951626
STU00887,Mathematics,Science,Home,Enrolled,Male,23.0,2023-05-17 15:58:23.919933
STU00888,Biology,Science,International,Rejected,Female,18.0,2023-05-17 19:17:45.888240
STU00889,Computer Science,Science,International,Enrolled,Male,,2023-05-17 22:37:07.856547
STU00890,Psychology,Social Sciences,Home,Rejected,Female,24.0,2023-05-18 01:56:29.824854
STU00891,Politics,Social Sciences,International,Rejected,Female,24.0,2023-05-18 05:15:51.793160
STU00892,Biology,Science,International,Rejected,Female,20.0,2023-05-18 08:35:13.761467
STU00893,Physics,Science,Home,Enrolled,Male,18.0,2023-05-18 11:54:35.729774
STU00894,Engineering,Engineering,Home,Rejected,Male,22.0,2023-05-18 15:13:57.698081
STU00895,Mathematics,Science,Home,Enrolled,Male,25.0,2023-05-18 18:33:19.666388
STU00896,Chemistry,Science,International,Rejected,Male,25.0,2023-05-18 21:52:41.634695
STU00897,Economics,Social Sciences,Home,Enrolled,Male,23.0,2023-05-19 01:12:03.603002
STU00898,Physics,Science,International,Enrolled,Male,24.0,2023-05-19 04:31:25.571309
STU00899,Psychology,Social Sciences,Home,Enrolled,Female,19.0,2023-05-19 07:50:47.539616
STU00900,Psychology,Social Sciences,International,Rejected,Male,20.0,2023-05-19 11:10:09.507923
STU00901,Civil Engineering,Engineering,Home,Enrolled,Male,22.0,2023-05-19 14:29:31.476230
STU00902,Computer Science,Science,Home,Enrolled,Male,24.0,2023-05-19 17:48:53.444537
STU00903,Civil Engineering,Engineering,Home,Enrolled,Female,22.0,2023-05-19 21:08:15.412844
STU00904,Geography,Social Sciences,Home,Enrolled,Female,22.0,2023-05-20 00:27:37.381150
STU00905,Physics,Science,International,Rejected,Male,24.0,2023-05-20 03:46:59.349457
STU00906,Psychology,Social Sciences,International,Enrolled,Female,23.0,2023-05-20 07:06:21.317764
STU00907,Medicine,Clinical Medicine,International,Enrolled,Female,25.0,2023-05-20 10:25:43.286071
STU00908,Medicine,Clinical Medicine,International,Rejected,Female,20.0,2023-05-20 13:45:05.254378
STU00909,History,Arts & Humanities,Home,Rejected,Male,25.0,2023-05-20 17:04:27.222685
STU00910,Psychology,Social Sciences,International,Enrolled,Female,20.0,2023-05-20 20:23:49.190992
STU00911,Economics,Social Sciences,Home,enrolled,Female,20.0,2023-05-20 23:43:11.159299
STU00912,Engineering,Engineering,International,ENROLLED,Female,22.0,2023-05-21 03:02:33.127606
STU00913,Computer Science,Science,Home,Enrolled,Female,25.0,2023-05-21 06:21:55.095913
STU00914,Veterinary Medicine,Clinical Medicine,Home,Enrolled,Male,25.0,2023-05-21 09:41:17.064220
STU00915,Psychology,Social Sciences,Home,Enrolled,Female,23.0,2023-05-21 13:00:39.032527
STU00916,Computer Science,Science,Home,Rejected,Male,25.0,2023-05-21 16:20:01.000834
STU00917,Politics,Social Sciences,International,Enrolled,Female,19.0,2023-05-21 19:39:22.969140
STU00918,Politics,Social Sciences,Home,Rejected,Male,20.0,2023-05-21 22:58:44.937447
STU00919,Geography,Social Sciences,Home,Enrolled,Female,19.0,2023-05-22 02:18:06.905754
STU00920,Medicine,Clinical Medicine,Home,Rejected,Male,22.0,2023-05-22 05:37:28.874061
STU00921,Geography,Social Sciences,Home,Enrolled,Female,20.0,2023-05-22 08:56:50.842368
STU00922,Engineering,Engineering,Home,Rejected,Male,22.0,2023-05-22 12:16:12.810675
STU00923,Politics,Social Sciences,Home,Enrolled,Female,21.0,2023-05-22 15:35:34.778982
STU00924,Engineering,Engineering,Home,Enrolled,Male,18.0,2023-05-22 18:54:56.747289
STU00925,Politics,Social Sciences,Home,Rejected,Female,20.0,2023-05-22 22:14:18.715596
STU00926,Computer Science,Science,International,Enrolled,Female,19.0,2023-05-23 01:33:40.683903
STU00927,Biology,Science,Home,Enrolled,Female,25.0,2023-05-23 04:53:02.652210
STU00928,PSYCHOLOGY,Social Sciences,International,Enrolled,Female,23.0,2023-05-23 08:12:24.620517
STU00929,Medicine,Clinical Medicine,International,Rejected,Female,19.0,2023-05-23 11:31:46.588824
STU00930,Philosophy,Arts & Humanities,HOME,Enrolled,Male,19.0,2023-05-23 14:51:08.557130
STU00931,Computer Science,Science,International,Enrolled,Male,20.0,2023-05-23 18:10:30.525437
STU00932,Medicine,Clinical Medicine,Home,Rejected,Female,25.0,2023-05-23 21:29:52.493744
STU00933,Mathematics,Science,Home,Enrolled,Male,25.0,2023-05-24 00:49:14.462051
STU00934,Music,Arts & Humanities,Home,Enrolled,Non-binary,22.0,2023-05-24 04:08:36.430358
STU00935,Sociology,Social Sciences,Home,Enrolled,Male,18.0,2023-05-24 07:27:58.398665
STU00936,Chemical Engineering,Engineering,Home,Enrolled,Female,18.0,2023-05-24 10:47:20.366972
STU00937,Sociology,Social Sciences,International,Rejected,Female,25.0,2023-05-24 14:06:42.335279
STU00938,Engineering,Engineering,Home,Enrolled,Male,20.0,2023-05-24 17:26:04.303586
STU00939,Pharmacology,Clinical Medicine,Home,Enrolled,Female,18.0,2023-05-24 20:45:26.271893
STU00940,Physics,Science,Home,Enrolled,Male,22.0,2023-05-25 00:04:48.240200
STU00941,Pharmacology,Clinical Medicine,Home,Rejected,Female,18.0,2023-05-25 03:24:10.208507
STU00942,ECONOMICS,Social Sciences,Home,Enrolled,Non-binary,24.0,2023-05-25 06:43:32.176814
STU00943,Veterinary Medicine,Clinical Medicine,International,Rejected,Male,22.0,2023-05-25 10:02:54.145120
STU00944,Medicine,Clinical Medicine,Home,Enrolled,Male,24.0,2023-05-25 13:22:16.113427
STU00945,Computer Science,Science,International,Enrolled,Female,21.0,2023-05-25 16:41:38.081734
STU00946,Classics,Arts & Humanities,International,Rejected,Female,24.0,2023-05-25 20:01:00.050041
STU00947,Chemical Engineering,Engineering,International,Rejected,Male,20.0,2023-05-25 23:20:22.018348
STU00948,Music,Arts & Humanities,International,Enroled,Male,25.0,2023-05-26 02:39:43.986655
STU00949,Chemical Engineering,Engineering,International,Rejected,Male,22.0,2023-05-26 05:59:05.954962
STU00950,Engineering,Engineering,Home,Rejected,Male,20.0,2023-05-26 09:18:27.923269
STU00951,Medicine,Clinical Medicine,Home,Enrolled,Non-binary,19.0,2023-05-26 12:37:49.891576
STU00952,Civil Engineering,Engineering,Home,Rejected,Non-binary,21.0,2023-05-26 15:57:11.859883
STU00953,Chemical Engineering,Engineering,Home,Enrolled,Male,24.0,2023-05-26 19:16:33.828190
STU00954,Veterinary Medicine,Clinical Medicine,Home,Enrolled,Female,24.0,2023-05-26 22:35:55.796497
STU00955,Computer Science,Science,Home,Rejected,Female,24.0,2023-05-27 01:55:17.764804
STU00956,Veterinary Medicine,Clinical Medicine,Home,Rejected,Male,20.0,2023-05-27 05:14:39.733110
STU00957,English,Arts & Humanities,Home,Enrolled,Female,24.0,2023-05-27 08:34:01.701417
STU00958,Sociology,Social Sciences,International,Enrolled,Male,23.0,2023-05-27 11:53:23.669724
STU00959,Biology,Science,Home,Rejected,Female,21.0,2023-05-27 15:12:45.638031
STU00960,Geography,Social Sciences,International,Enrolled,Male,20.0,2023-05-27 18:32:07.606338
STU00961,Geography,Social Sciences,Home,Rejected,Female,19.0,2023-05-27 21:51:29.574645
STU00962,Psychology,Social Sciences,Home,Enrolled,Male,24.0,2023-05-28 01:10:51.542952
STU00963,Pharmacology,Clinical Medicine,Home,Enrolled,Male,25.0,2023-05-28 04:30:13.511259
STU00964,Engineering,Engineering,Home,Enrolled,Female,20.0,2023-05-28 07:49:35.479566
STU00965,Classics,Arts & Humanities,International,Rejected,Male,22.0,2023-05-28 11:08:57.447873
STU00966,Physics,Science,International,Enrolled,Female,24.0,2023-05-28 14:28:19.416180
STU00967,English,Arts & Humanities,Home,Rejected,Female,18.0,2023-05-28 17:47:41.384487
STU00968,Engineering,Engineering,Home,Enrolled,Female,18.0,2023-05-28 21:07:03.352793
STU00969,Psychology,Social Sciences,Home,Enrolled,Male,24.0,2023-05-29 00:26:25.321100
STU00970,Engineering,Engineering,International,Enrolled,Male,25.0,
STU00971,Physics,Science,International,Rejected,Male,22.0,2023-05-29 07:05:09.257714
STU00972,History,Arts & Humanities,Home,Enrolled,Male,19.0,2023-05-29 10:24:31.226021
STU00973,Pharmacology,Clinical Medicine,Home,Rejected,Male,18.0,2023-05-29 13:43:53.194328
STU00974,Engineering,Engineering,International,Enrolled,,25.0,2023-05-29 17:03:15.162635
STU00975,Computer Science,Science,Home,Enrolled,Male,20.0,2023-05-29 20:22:37.130942
STU00976,CHEMISTRY,Science,International,Enrolled,Male,18.0,2023-05-29 23:41:59.099249
STU00977,Music,Arts & Humanities,Home,Enrolled,Male,22.0,2023-05-30 03:01:21.067556
STU00978,Chemical Engineering,Engineering,International,Rejected,,25.0,2023-05-30 06:20:43.035863
STU00979,Computer Science,Science,International,Enrolled,Male,25.0,2023-05-30 09:40:05.004170
STU00980,Economics,Social Sciences,Home,Enrolled,Male,22.0,2023-05-30 12:59:26.972477
STU00981,Philosophy,Arts & Humanities,Home,Enrolled,Female,20.0,2023-05-30 16:18:48.940783
STU00982,Engineering,Engineering,Home,Rejected,Male,19.0,2023-05-30 19:38:10.909090
STU00983,Music,Arts & Humanities,Home,Enrolled,Female,22.0,
STU00984,Biology,Science,International,Rejected,Female,19.0,2023-05-31 02:16:54.845704
STU00985,Geography,Social Sciences,Home,Enrolled,Female,18.0,2023-05-31 05:36:16.814011
STU00986,Medicine,Clinical Medicine,International,Enrolled,Male,,2023-05-31 08:55:38.782318
STU00987,Chemical Engineering,Engineering,Home,Enrolled,Female,20.0,2023-05-31 12:15:00.750625
STU00988,BIOLOGY,Science,International,Enrolled,Female,25.0,2023-05-31 15:34:22.718932
STU00989,Medicine,Clinical Medicine,Home,Rejected,Male,25.0,2023-05-31 18:53:44.687239
STU00990,Music,Arts & Humanities,International,Enrolled,Non-binary,23.0,2023-05-31 22:13:06.655546
STU00991,Chemistry,Science,International,Rejected,Male,24.0,2023-06-01 01:32:28.623853
STU00992,Philosophy,Arts & Humanities,Home,Enrolled,Male,19.0,2023-06-01 04:51:50.592160
STU00993,Economics,Social Sciences,International,Enrolled,Female,18.0,2023-06-01 08:11:12.560467
STU00994,Chemistry,Science,Home,Enrolled,,18.0,2023-06-01 11:30:34.528773
STU00995,Chemical Engineering,Engineering,Home,Enrolled,Female,21.0,2023-06-01 14:49:56.497080
STU00996,English,Arts & Humanities,International,Enrolled,Female,21.0,2023-06-01 18:09:18.465387
STU00997,Computer Science,Science,Home,Enrolled,,20.0,2023-06-01 21:28:40.433694
STU00998,Biology,Science,International,Enrolled,Male,24.0,2023-06-02 00:48:02.402001
STU00999,Chemical Engineering,Engineering,International,Enrolled,Male,21.0,2023-06-02 04:07:24.370308
STU01000,Engineering,Engineering,Home,Rejected,Male,25.0,2023-06-02 07:26:46.338615
STU01001,Philosophy,Arts & Humanities,International,Enrolled,Female,24.0,2023-06-02 10:46:08.306922
STU01002,Medicine,Clinical Medicine,Home,Enroled,Male,20.0,2023-06-02 14:05:30.275229
STU01003,Sociology,Social Sciences,Home,Enrolled,Female,25.0,2023-06-02 17:24:52.243536
STU01004,Civil Engineering,Engineering,International,Enrolled,Female,25.0,2023-06-02 20:44:14.211843
STU01005,Computer Science,Science,Home,Rejected,Male,,2023-06-03 00:03:36.180150
STU01006,Chemistry,Science,Home,Enrolled,Female,21.0,2023-06-03 03:22:58.148457
STU01007,Mathematics,Science,International,Enrolled,Female,24.0,2023-06-03 06:42:20.116763
STU01008,Classics,Arts & Humanities,Home,Enrolled,Female,18.0,2023-06-03 10:01:42.085070
STU01009,Engineering,Engineering,International,Rejected,Male,24.0,2023-06-03 13:21:04.053377
STU01010,Biology,Science,International,Rejected,Male,25.0,2023-06-03 16:40:26.021684
STU01011,Geography,Social Sciences,Home,Enrolled,Male,22.0,2023-06-03 19:59:47.989991
STU01012,Politics,Social Sciences,INTERNATIONAL,Enrolled,Male,24.0,2023-06-03 23:19:09.958298
STU01013,Psychology,Social Sciences,International,Enrolled,Male,25.0,2023-06-04 02:38:31.926605
STU01014,English,Arts & Humanities,International,Enrolled,Female,18.0,2023-06-04 05:57:53.894912
STU01015,Veterinary Medicine,Clinical Medicine,Home,Rejected,Male,24.0,2023-06-04 09:17:15.863219
STU01016,Physics,Science,Home,Enrolled,Female,19.0,2023-06-04 12:36:37.831526
STU01017,Classics,Arts & Humanities,International,Enrolled,Male,24.0,2023-06-04 15:55:59.799833
STU01018,Psychology,Social Sciences,Home,Enrolled,Male,19.0,2023-06-04 19:15:21.768140
STU01019,History,Arts & Humanities,International,Rejected,Female,23.0,2023-06-04 22:34:43.736447
STU01020,Veterinary Medicine,Clinical Medicine,Home,Enrolled,Female,24.0,2023-06-05 01:54:05.704753
STU01021,Mathematics,Science,Home,Enrolled,Female,22.0,2023-06-05 05:13:27.673060
STU01022,Physics,Science,Home,Enrolled,Female,25.0,2023-06-05 08:32:49.641367
STU01023,Engineering,Engineering,Home,Enrolled,Male,21.0,2023-06-05 11:52:11.609674
STU01024,Computer Science,Science,Home,Enrolled,Female,23.0,2023-06-05 15:11:33.577981
STU01025,Music,Arts & Humanities,INTERNATIONAL,Enrolled,Female,25.0,2023-06-05 18:30:55.546288
STU01026,Engineering,Engineering,Home,Rejected,Female,22.0,2023-06-05 21:50:17.514595
STU01027,English,Arts & Humanities,Home,Enrolled,Female,24.0,2023-06-06 01:09:39.482902
STU01028,Engineering,Engineering,Home,Rejected,Female,23.0,2023-06-06 04:29:01.451209
STU01029,Music,Arts & Humanities,Home,Enrolled,Male,20.0,2023-06-06 07:48:23.419516
STU01030,Classics,Arts & Humanities,Home,Rejected,Female,22.0,2023-06-06 11:07:45.387823
STU01031,Physics,Science,Home,Enrolled,Female,19.0,2023-06-06 14:27:07.356130
STU01032,Mathematics,Science,Home,Rejected,Male,20.0,2023-06-06 17:46:29.324437
STU01033,Geography,Social Sciences,Home,Enrolled,Male,20.0,2023-06-06 21:05:51.292743
STU01034,ENGLISH,Arts & Humanities,Home,Enrolled,Female,19.0,2023-06-07 00:25:13.261050
STU01035,English,Arts & Humanities,Home,Enrolled,Male,25.0,2023-06-07 03:44:35.229357
STU01036,Veterinary Medicine,Clinical Medicine,Home,Rejected,Female,21.0,2023-06-07 07:03:57.197664
STU01037,Physics,Science,Home,Enrolled,Male,18.0,2023-06-07 10:23:19.165971
STU01038,Computer Science,Science,Home,Rejected,Female,22.0,2023-06-07 13:42:41.134278
STU01039,Mathematics,Science,Home,Enrolled,Female,20.0,2023-06-07 17:02:03.102585
STU01040,History,Arts & Humanities,International,Rejected,Male,18.0,2023-06-07 20:21:25.070892
STU01041,Medicine,Clinical Medicine,International,Enrolled,Female,23.0,2023-06-07 23:40:47.039199
STU01042,Sociology,Social Sciences,International,Enrolled,Female,21.0,2023-06-08 03:00:09.007506
STU01043,Medicine,Clinical Medicine,Home,Rejected,Male,21.0,2023-06-08 06:19:30.975813
STU01044,Economics,Social Sciences,Home,Enrolled,Female,23.0,2023-06-08 09:38:52.944120
STU01045,Veterinary Medicine,Clinical Medicine,Home,Enrolled,Male,18.0,2023-06-08 12:58:14.912427
STU01046,SOCIOLOGY,Social Sciences,Home,Rejected,Male,22.0,2023-06-08 16:17:36.880733
STU01047,Classics,Arts & Humanities,Home,Rejected,Male,19.0,2023-06-08 19:36:58.849040
STU01048,Economics,Social Sciences,Home,Enrolled,Female,25.0,2023-06-08 22:56:20.817347
STU01049,Chemical Engineering,Engineering,Home,Rejected,Male,19.0,2023-06-09 02:15:42.785654
STU01050,History,Arts & Humanities,Home,Enrolled,Female,19.0,2023-06-09 05:35:04.753961
STU01051,Veterinary Medicine,Clinical Medicine,Home,Rejected,Male,18.0,2023-06-09 08:54:26.722268
STU01052,Engineering,Engineering,Home,Enrolled,Male,20.0,2023-06-09 12:13:48.690575
STU01053,Sociology,Social Sciences,Home,Rejected,Female,21.0,2023-06-09 15:33:10.658882
STU01054,Biology,Science,Home,Enrolled,Male,20.0,2023-06-09 18:52:32.627189
STU01055,Chemical Engineering,Engineering,Home,Enrolled,Male,25.0,2023-06-09 22:11:54.595496
STU01056,History,Arts & Humanities,Home,Enrolled,Female,25.0,2023-06-10 01:31:16.563803
STU01057,Economics,Social Sciences,Home,Rejected,Female,19.0,2023-06-10 04:50:38.532110
STU01058,Chemistry,Science,Home,Enrolled,Male,23.0,2023-06-10 08:10:00.500417
STU01059,Medicine,Clinical Medicine,Home,Enrolled,Male,20.0,2023-06-10 11:29:22.468723
STU01060,Economics,Social Sciences,Home,Enrolled,Male,21.0,2023-06-10 14:48:44.437030
STU01061,Engineering,Engineering,International,Enrolled,Male,24.0,2023-06-10 18:08:06.405337
STU01062,History,Arts & Humanities,Home,Enrolled,Male,18.0,2023-06-10 21:27:28.373644
STU01063,History,Arts & Humanities,Home,Enrolled,Female,25.0,2023-06-11 00:46:50.341951
STU01064,Psychology,Social Sciences,International,Rejected,Male,20.0,2023-06-11 04:06:12.310258
STU01065,History,Arts & Humanities,Home,Rejected,Male,23.0,2023-06-11 07:25:34.278565
STU01066,Physics,Science,Home,Enrolled,Male,24.0,2023-06-11 10:44:56.246872
STU01067,Politics,Social Sciences,International,Rejected,Female,21.0,2023-06-11 14:04:18.215179
STU01068,Psychology,Social Sciences,International,Enrolled,Female,24.0,2023-06-11 17:23:40.183486
STU01069,Computer Science,Science,International,Enrolled,Male,20.0,2023-06-11 20:43:02.151793
STU01070,Civil Engineering,Engineering,Home,Enrolled,Male,24.0,2023-06-12 00:02:24.120100
STU01071,Sociology,Social Sciences,Home,Enrolled,Female,25.0,2023-06-12 03:21:46.088407
STU01072,Biology,Science,home,Enrolled,Female,23.0,2023-06-12 06:41:08.056713
STU01073,Psychology,Social Sciences,Home,Enrolled,Female,25.0,2023-06-12 10:00:30.025020
STU01074,Philosophy,Arts & Humanities,Home,Enrolled,Male,18.0,2023-06-12 13:19:51.993327
STU01075,Medicine,Clinical Medicine,International,Rejected,Female,19.0,2023-06-12 16:39:13.961634
STU01076,Engineering,Engineering,International,Rejected,Female,23.0,2023-06-12 19:58:35.929941
STU01077,Politics,Social Sciences,Home,Enrolled,Male,20.0,2023-06-12 23:17:57.898248
STU01078,Veterinary Medicine,Clinical Medicine,International,Rejected,Male,24.0,2023-06-13 02:37:19.866555
STU01079,Medicine,Clinical Medicine,Home,Rejected,Female,20.0,2023-06-13 05:56:41.834862
STU01080,Physics,Science,Home,Enrolled,Male,18.0,2023-06-13 09:16:03.803169
STU01081,Biology,Science,Home,Enrolled,Female,22.0,2023-06-13 12:35:25.771476
STU01082,Physics,Science,Home,Enrolled,Male,22.0,2023-06-13 15:54:47.739783
STU01083,Computer Science,Science,International,Enrolled,Female,23.0,2023-06-13 19:14:09.708090
STU01084,Biology,Science,Home,Enrolled,Male,18.0,2023-06-13 22:33:31.676396
STU01085,Chemistry,Science,Home,Enrolled,Male,20.0,2023-06-14 01:52:53.644703
STU01086,Philosophy,Arts & Humanities,Home,Enrolled,Male,25.0,2023-06-14 05:12:15.613010
STU01087,Biology,Science,Home,Enrolled,Female,25.0,2023-06-14 08:31:37.581317
STU01088,Geography,Social Sciences,Home,Enrolled,Male,24.0,2023-06-14 11:50:59.549624
STU01089,Computer Science,Science,International,Rejected,Male,22.0,2023-06-14 15:10:21.517931
STU01090,Music,Arts & Humanities,Home,Enrolled,,23.0,2023-06-14 18:29:43.486238
STU01091,Engineering,Engineering,International,Rejected,Female,20.0,2023-06-14 21:49:05.454545
STU01092,History,Arts & Humanities,home,Enrolled,,22.0,2023-06-15 01:08:27.422852
STU01093,Pharmacology,Clinical Medicine,International,Rejected,Male,22.0,2023-06-15 04:27:49.391159
STU01094,PHILOSOPHY,Arts & Humanities,Home,Enrolled,Male,20.0,2023-06-15 07:47:11.359466
STU01095,Philosophy,Arts & Humanities,Home,Rejected,Male,22.0,2023-06-15 11:06:33.327773
STU01096,Medicine,Clinical Medicine,International,Rejected,Female,22.0,2023-06-15 14:25:55.296080
STU01097,Pharmacology,Clinical Medicine,International,Rejected,Male,19.0,2023-06-15 17:45:17.264386
STU01098,Psychology,Social Sciences,International,Enrolled,Male,23.0,2023-06-15 21:04:39.232693
STU01099,Psychology,Social Sciences,Home,Enrolled,Female,23.0,2023-06-16 00:24:01.201000
STU01100,Psychology,Social Sciences,Home,Enrolled,Female,19.0,2023-06-16 03:43:23.169307
STU01101,Computer Science,Science,Home,Rejected,Male,18.0,2023-06-16 07:02:45.137614
STU01102,Classics,Arts & Humanities,Home,Enrolled,Male,21.0,2023-06-16 10:22:07.105921
STU01103,Computer Science,Science,International,ENROLLED,Non-binary,21.0,2023-06-16 13:41:29.074228
STU01104,Geography,Social Sciences,International,Enroled,Female,22.0,2023-06-16 17:00:51.042535
STU01105,Medicine,Clinical Medicine,International,Rejected,Female,20.0,2023-06-16 20:20:13.010842
STU01106,Engineering,Engineering,Home,Enrolled,Female,21.0,2023-06-16 23:39:34.979149
STU01107,Medicine,Clinical Medicine,International,Rejected,Male,21.0,2023-06-17 02:58:56.947456
STU01108,Chemical Engineering,Engineering,Home,Rejected,Female,23.0,2023-06-17 06:18:18.915763
STU01109,Psychology,Social Sciences,Home,Enrolled,Male,20.0,2023-06-17 09:37:40.884070
STU01110,Computer Science,Science,Home,Rejected,Female,24.0,2023-06-17 12:57:02.852376
STU01111,Psychology,Social Sciences,International,Enrolled,Male,18.0,2023-06-17 16:16:24.820683
STU01112,Mathematics,Science,International,Enrolled,Male,20.0,2023-06-17 19:35:46.788990
STU01113,Geography,Social Sciences,Home,Enrolled,Female,25.0,2023-06-17 22:55:08.757297
STU01114,Physics,Science,International,Rejected,Male,24.0,2023-06-18 02:14:30.725604
STU01115,Classics,Arts & Humanities,Home,Enrolled,Female,24.0,2023-06-18 05:33:52.693911
STU01116,Engineering,Engineering,International,Enrolled,Male,25.0,2023-06-18 08:53:14.662218
STU01117,Computer Science,Science,Home,Enrolled,Female,25.0,2023-06-18 12:12:36.630525
STU01118,Veterinary Medicine,Clinical Medicine,Home,Enrolled,Female,25.0,2023-06-18 15:31:58.598832
STU01119,Psychology,Social Sciences,Home,Enrolled,Male,24.0,2023-06-18 18:51:20.567139
STU01120,Veterinary Medicine,Clinical Medicine,International,Rejected,Female,20.0,2023-06-18 22:10:42.535446
STU01121,Engineering,Engineering,International,Rejected,Male,25.0,2023-06-19 01:30:04.503753
STU01122,Chemical Engineering,Engineering,Home,Enrolled,Female,20.0,2023-06-19 04:49:26.472060
STU01123,Pharmacology,Clinical Medicine,Home,Rejected,Female,19.0,2023-06-19 08:08:48.440366
STU01124,Psychology,Social Sciences,Home,Enrolled,Male,25.0,2023-06-19 11:28:10.408673
STU01125,Politics,Social Sciences,International,Rejected,Male,20.0,2023-06-19 14:47:32.376980
STU01126,English,Arts & Humanities,International,Rejected,Male,23.0,2023-06-19 18:06:54.345287
STU01127,Engineering,Engineering,Home,Enrolled,Female,19.0,2023-06-19 21:26:16.313594
STU01128,Pharmacology,Clinical Medicine,International,Enrolled,Female,24.0,2023-06-20 00:45:38.281901
STU01129,Physics,Science,International,Enrolled,Male,23.0,2023-06-20 04:05:00.250208
STU01130,Mathematics,Science,Home,Enrolled,Female,18.0,2023-06-20 07:24:22.218515
STU01131,Medicine,Clinical Medicine,home,Rejected,Male,19.0,2023-06-20 10:43:44.186822
STU01132,Computer Science,Science,Home,Enrolled,Male,23.0,2023-06-20 14:03:06.155129
STU01133,Computer Science,Science,Home,Enrolled,Male,25.0,2023-06-20 17:22:28.123436
STU01134,English,Arts & Humanities,Home,Enrolled,Female,20.0,2023-06-20 20:41:50.091743
STU01135,Engineering,Engineering,Home,Rejected,Female,24.0,2023-06-21 00:01:12.060050
STU01136,Psychology,Social Sciences,Home,Enrolled,Female,22.0,2023-06-21 03:20:34.028356
STU01137,Chemistry,Science,Home,Rejected,Male,21.0,2023-06-21 06:39:55.996663
STU01138,Music,Arts & Humanities,Home,Enrolled,Female,25.0,2023-06-21 09:59:17.964970
STU01139,Politics,Social Sciences,International,ENROLLED,Female,,2023-06-21 13:18:39.933277
STU01140,ENGLISH,Arts & Humanities,Home,Rejected,Male,19.0,2023-06-21 16:38:01.901584
STU01141,Medicine,Clinical Medicine,Home,Rejected,Male,24.0,2023-06-21 19:57:23.869891
STU01142,Physics,Science,Home,Enrolled,,22.0,2023-06-21 23:16:45.838198
STU01143,Biology,Science,Home,Enrolled,Male,23.0,2023-06-22 02:36:07.806505
STU01144,Computer Science,Science,Home,Enrolled,Male,25.0,2023-06-22 05:55:29.774812
STU01145,Computer Science,Science,Home,Enrolled,Female,20.0,2023-06-22 09:14:51.743119
STU01146,Medicine,Clinical Medicine,International,Enrolled,Female,25.0,2023-06-22 12:34:13.711426
STU01147,Veterinary Medicine,Clinical Medicine,Home,Enrolled,Male,25.0,2023-06-22 15:53:35.679733
STU01148,Psychology,Social Sciences,HOME,Rejected,Female,23.0,2023-06-22 19:12:57.648040
STU01149,Philosophy,Arts & Humanities,Home,Rejected,Female,24.0,2023-06-22 22:32:19.616346
STU01150,History,Arts & Humanities,Home,Enrolled,Female,24.0,2023-06-23 01:51:41.584653
STU01151,Mathematics,Science,Home,Enrolled,Male,18.0,2023-06-23 05:11:03.552960
STU01152,Psychology,Social Sciences,Home,Enrolled,Male,25.0,2023-06-23 08:30:25.521267
STU01153,Geography,Social Sciences,Home,Rejected,Female,19.0,2023-06-23 11:49:47.489574
STU01154,PHYSICS,Science,Home,Enrolled,Male,18.0,2023-06-23 15:09:09.457881
STU01155,Geography,Social Sciences,Home,Enrolled,Male,22.0,2023-06-23 18:28:31.426188
STU01156,Economics,Social Sciences,International,Rejected,Male,19.0,2023-06-23 21:47:53.394495
STU01157,Biology,Science,Home,Enrolled,Male,19.0,2023-06-24 01:07:15.362802
STU01158,Physics,Science,international,Enrolled,Male,18.0,2023-06-24 04:26:37.331109
STU01159,Medicine,Clinical Medicine,home,Rejected,Female,21.0,2023-06-24 07:45:59.299416
STU01160,Classics,Arts & Humanities,Home,Rejected,Male,18.0,2023-06-24 11:05:21.267723
STU01161,Biology,Science,International,Rejected,,20.0,2023-06-24 14:24:43.236030
STU01162,Physics,Science,Home,Enrolled,Female,22.0,2023-06-24 17:44:05.204336
STU01163,Geography,Social Sciences,International,Rejected,Female,21.0,2023-06-24 21:03:27.172643
STU01164,Economics,Social Sciences,Home,Enrolled,Female,25.0,2023-06-25 00:22:49.140950
STU01165,Geography,Social Sciences,International,Rejected,Female,23.0,2023-06-25 03:42:11.109257
STU01166,History,Arts & Humanities,home,Rejected,Female,18.0,2023-06-25 07:01:33.077564
STU01167,Chemistry,Science,Home,Enrolled,Female,18.0,2023-06-25 10:20:55.045871
STU01168,Psychology,Social Sciences,HOME,Enrolled,Male,20.0,2023-06-25 13:40:17.014178
STU01169,English,Arts & Humanities,Home,Enrolled,Female,23.0,2023-06-25 16:59:38.982485
STU01170,Computer Science,Science,International,Enrolled,Male,19.0,2023-06-25 20:19:00.950792
STU01171,Mathematics,Science,Home,Rejected,Male,19.0,2023-06-25 23:38:22.919099
STU01172,Music,Arts & Humanities,Home,Rejected,Female,22.0,2023-06-26 02:57:44.887406
STU01173,Physics,Science,Home,Enrolled,Female,22.0,2023-06-26 06:17:06.855713
STU01174,Computer Science,Science,Home,Enrolled,Male,20.0,2023-06-26 09:36:28.824020
STU01175,English,Arts & Humanities,Home,Rejected,Male,24.0,2023-06-26 12:55:50.792326
STU01176,Medicine,Clinical Medicine,Home,Enrolled,Non-binary,18.0,2023-06-26 16:15:12.760633
